,size,depth,capability,distinction,kendall_tau
15406,1,8,Analyzing legal privileges and confidentiality in attorney-client communications,Confidentiality in attorney-client communications,0.4714045207910316
15407,1,8,Analyzing legal principles related to attorney-client privilege and courtroom procedures.,Privilege principles in courtroom procedures,0.5345224838248488
15408,1,8,Analyzing legal scenarios to identify elements of attorney-client privilege,Identifying privilege elements in scenarios,
15409,3,8,"Analyzing legal principles and exceptions related to attorney-client privilege, confidentiality, and the right to counsel",Exceptions in privilege and confidentiality,-0.1178511301977579
15410,1,9,Analyzing legal principles related to attorney-client privilege and the right to counsel.,Attorney-client privilege and right to counsel,
15411,2,9,Analyzing legal principles and exceptions related to attorney-client privilege and confidentiality,Attorney-client privilege and confidentiality,-0.1178511301977579
15412,1,10,Analyzing legal principles related to attorney-client privilege and confidentiality.,Attorney-client privilege and confidentiality principles,
15413,1,10,Analyzing legal principles and exceptions related to attorney-client privilege.,Attorney-client privilege exceptions,-0.1178511301977579
15414,1,7,Analyzing legal principles related to attorney-client privilege in joint consultations.,Joint consultations privilege analysis,-0.35355339059327373
15415,1,6,Analyzing legal principles related to marital communication privilege.,Marital communication privilege,
15416,9,5,"Analyzing legal principles related to interrogation, confession voluntariness, and privacy rights","Interrogation, confession, and privacy rights",0.6333333333333333
15417,2,6,Analyzing legal principles related to privacy rights and implications,Privacy rights and implications,0.4733646312031287
15418,1,7,Analyzing legal principles related to invasion of privacy and evaluating the implications of persistent unwanted contact.,Invasion of privacy and harassment evaluation,0.2357022603955158
15419,1,7,Analyzing legal principles related to the rights of individuals in private settings.,Individual privacy rights analysis,0.5345224838248488
15420,7,6,Analyzing legal principles of interrogation and confession voluntariness,Interrogation and confession voluntariness,0.44095855184409843
15421,4,7,Analyzing legal principles of interrogation and rights waiver,Interrogation rights waiver principles,0.3402069087198859
15422,1,8,Analyzing legal principles regarding the invocation and waiver of rights in interrogation scenarios.,Rights invocation and waiver in interrogation,0.2672612419124244
15423,3,8,Analyzing legal principles of interrogation and statements,Interrogation and statement legality,0.14907119849998596
15424,1,9,Analyzing legal principles related to Miranda rights and spontaneous statements.,Miranda rights and spontaneous statements,0.628539361054709
15425,2,9,Analyzing legal principles of custodial interrogation and statements,Custodial interrogation principles,-0.5345224838248488
15426,1,10,Analyzing legal principles related to custodial interrogation and Miranda rights.,Custodial interrogation and Miranda rights,-0.5345224838248488
15427,1,10,Analyzing legal principles regarding custodial statements and interrogation contexts.,Custodial statements and contexts,
15428,3,7,Analyzing legal principles and implications of confession voluntariness,Confession voluntariness principles,0.19611613513818404
15429,1,8,Analyzing legal implications of confession circumstances,Confession circumstances implications,0.39283710065919314
15430,1,8,Analyzing legal principles and evaluating the voluntariness of confessions in custodial settings.,Custodial confession voluntariness,-0.0890870806374748
15431,1,8,Analyzing the voluntariness of statements in legal contexts,Voluntariness of legal statements,
15432,16,5,Analyzing and evaluating legal principles and competencies across various contexts,Evaluating legal principles in diverse contexts,0.7302967433402214
15433,3,6,Analyzing and applying legal principles related to double jeopardy and jurisdictional issues,Double jeopardy and jurisdiction analysis,0.5039526306789696
15434,1,7,Analyzing legal principles related to double jeopardy and evaluating the implications of prior case dismissals.,Double jeopardy and case dismissal implications,0.2672612419124244
15435,2,7,Analyzing and applying jurisdictional legal principles and double jeopardy protections,Jurisdictional principles and double jeopardy,0.45760431532242946
15436,1,8,Analyzing jurisdictional legal principles and applying double jeopardy protections to distinct state laws.,Jurisdictional principles and state-specific double jeopardy,0.7071067811865476
15437,1,8,Analyzing legal principles related to double jeopardy and jurisdictional distinctions.,Double jeopardy and jurisdictional analysis,0.14907119849998596
15438,1,6,Analyzing the validity of a defendant's waiver of the right to counsel based on their understanding and legal competence.,Defendant's waiver validity analysis,0.4714045207910316
15439,9,6,Analyzing and evaluating legal principles and arguments to assess compliance and implications in various legal contexts.,Compliance and implications assessment,0.629940788348712
15440,1,7,Analyzing legal arguments and assessing the implications of accomplice status in criminal attempts.,Accomplice status implications in criminal attempts analysis,0.5499719409228704
15441,1,7,Analyzing legal defenses and formulating appropriate procedural responses.,Legal defenses and procedural response formulation,0.3142696805273545
15442,1,7,"Analyzing legal principles of defense, battery, and false imprisonment.","Defense, battery, and false imprisonment analysis",
15443,1,7,Analyzing legal statutes and evaluating conflicting testimonies to assess compliance with arrest laws.,Arrest law compliance and testimony analysis,
15444,1,7,Analyzing threatening behavior to determine legal implications.,Threatening behavior legal assessment,-0.2357022603955158
15445,1,7,Analyzing legal principles and their implications on jury instructions,Jury instructions implications analysis,0.6236095644623236
