node,Qwen2.5-72B-Instruct,Llama-3.1-70B-Instruct,gpt-4o-mini-2024-07-18,claude-3.5-haiku,Llama-3.1-Tulu-3-70B,Qwen2.5-7B-Instruct,Llama-3.1-8B-Instruct,gpt-3.5-turbo,Llama-3.1-Tulu-3-8B
18147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18148,0.8043478260869565,0.8913043478260869,0.8695652173913043,0.8913043478260869,0.8260869565217391,0.7391304347826086,0.782608695652174,0.8695652173913043,0.6521739130434783
18149,1.0,1.0,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,1.0,0.5714285714285714
18150,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
18151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18152,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
18153,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18155,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666
18156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
18157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18159,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
18160,0.8,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.7428571428571429,0.8,0.8571428571428571,0.6571428571428571
18161,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.8888888888888888,0.6666666666666666
18162,0.7333333333333333,0.8,0.8,0.8666666666666667,0.8,0.7333333333333333,0.6666666666666666,0.8666666666666667,0.6
18163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18164,0.5,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.5
18165,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
18166,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666
18167,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
18168,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
18169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18170,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18171,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334
18172,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8
18173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18174,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.75
18175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18177,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
18178,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
18179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18181,1.0,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.25
18182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18184,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0
18185,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
18186,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18192,0.6,0.8,0.8,0.6,0.8,0.6,0.8,0.6,0.6
18193,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
18194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18196,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
18197,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
18198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
18200,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.7777777777777778
18201,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
18202,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
18203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18206,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
18207,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
18208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18209,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
18210,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
18212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
18215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18219,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75
18220,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
18221,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
18222,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0
18223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18226,0.92,0.96,0.92,0.96,0.92,0.88,0.9,0.92,0.86
18227,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0
18228,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
18229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18230,0.9375,0.9583333333333334,0.9375,0.9583333333333334,0.9166666666666666,0.8958333333333334,0.9166666666666666,0.9375,0.8541666666666666
18231,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,0.8461538461538461
18232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18235,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,1.0,0.8181818181818182
18236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18238,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
18239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18244,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
18245,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
18246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8
18249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
18250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
18254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18258,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666
18259,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18260,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
18263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18265,0.9285714285714286,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571
18266,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
18267,0.9230769230769231,1.0,1.0,1.0,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
18268,0.9090909090909091,1.0,1.0,1.0,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
18269,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18270,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18279,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
18280,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18281,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
18282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18286,0.8,0.9,0.8,0.8,0.9,0.8,0.9,0.9,1.0
18287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18300,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0
18301,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0
18302,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
18303,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
18304,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
18305,0.8387096774193549,0.8709677419354839,0.8387096774193549,0.8387096774193549,0.9032258064516129,0.6451612903225806,0.6129032258064516,0.6774193548387096,0.6774193548387096
18306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18307,0.8333333333333334,0.8666666666666667,0.8333333333333334,0.8333333333333334,0.9,0.6333333333333333,0.6,0.6666666666666666,0.6666666666666666
18308,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
18309,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
18310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18311,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
18312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18313,0.8518518518518519,0.8888888888888888,0.8518518518518519,0.8518518518518519,0.9259259259259259,0.6666666666666666,0.6296296296296297,0.7037037037037037,0.7037037037037037
18314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18315,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18316,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
18317,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5
18318,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
18319,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18321,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571
18322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18323,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334
18324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18327,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0
18328,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
18329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18331,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0
18332,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18334,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5
18335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18336,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18337,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5
18338,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18340,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18342,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5
18343,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
18344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18345,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
18346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18347,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
18348,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
18349,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0
18350,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
18351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18353,0.8859060402684564,0.8791946308724832,0.8791946308724832,0.8389261744966443,0.8523489932885906,0.785234899328859,0.738255033557047,0.785234899328859,0.6912751677852349
18354,0.9016393442622951,0.8688524590163934,0.8934426229508197,0.8278688524590164,0.8360655737704918,0.8032786885245902,0.7295081967213115,0.7868852459016393,0.6885245901639344
18355,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.5294117647058824,0.6470588235294118,0.47058823529411764
18356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18357,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
18358,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18359,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
18360,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
18361,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
18362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
18363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18367,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0
18368,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
18369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18370,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333
18371,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0
18372,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
18373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
18374,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
18375,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
18376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18377,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
18378,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18380,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334
18381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18384,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.75
18385,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18386,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
18387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18390,0.8333333333333334,0.75,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.75,0.75,0.6666666666666666
18391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18395,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
18397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18402,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18403,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
18404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18405,0.8823529411764706,0.9117647058823529,0.8235294117647058,0.8529411764705882,0.7941176470588235,0.7941176470588235,0.7647058823529411,0.8235294117647058,0.7058823529411765
18406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18407,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5
18408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18418,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5714285714285714
18419,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
18420,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18424,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.5
18425,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
18426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18427,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
18428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18434,1.0,1.0,0.8,1.0,0.6,1.0,0.8,1.0,0.6
18435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18436,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666
18437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18438,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5
18439,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
18440,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18442,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143
18443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18444,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
18445,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
18446,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18450,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18452,1.0,1.0,0.75,0.75,1.0,0.5,0.75,0.75,0.75
18453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18454,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
18455,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0
18456,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
18457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18458,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.9523809523809523,0.8571428571428571
18459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
