,size,depth,capability,distinction,kendall_tau
6427,1,7,Applying properties of inverse functions to manipulate and simplify equations.,Simplifying equations using inverse properties,0.0
6428,1,7,Manipulating algebraic expressions to isolate variables and derive inverse functions.,Isolating variables to derive inverses,0.25819888974716115
6429,2,7,Determining and evaluating function inverses through algebraic manipulation.,Evaluating function inverses algebraically,0.6324555320336759
6430,1,8,Solving for the inverse of a function by manipulating algebraic expressions and applying cube root operations.,Cube root inverse manipulation,
6431,1,8,Solving for the inverse of a function and evaluating expressions involving that inverse.,Evaluate inverse expressions,0.6324555320336759
6432,33,5,"Analyzing and manipulating complex numbers using DeMoivre's Theorem, algebraic properties, and the Binomial Theorem",Complex number analysis with DeMoivre's Theorem,0.7999999999999999
6433,2,6,Applying DeMoivre's Theorem to analyze and convert complex numbers,Complex number analysis using DeMoivre's Theorem,0.5976143046671968
6434,1,7,Converting complex numbers to polar form and applying DeMoivre's Theorem.,Polar conversion using DeMoivre's Theorem,0.6324555320336759
6435,1,7,Applying DeMoivre's Theorem to determine conditions for complex numbers to be real.,Real conditions via DeMoivre's Theorem,0.5163977794943223
6436,31,6,"Manipulating and solving complex numbers and algebraic expressions using properties, conjugates, series, and the Binomial Theorem.",Complex number manipulation with algebraic properties,0.9486832980505137
6437,6,7,Manipulating complex numbers and equations using series and the Binomial Theorem,Series and Binomial Theorem in complex equations,0.5163977794943223
6438,5,8,"Applying and manipulating complex numbers, series summation, and properties of exponents.","Complex numbers, series, and exponent properties",0.5163977794943223
6439,1,9,Applying complex number manipulation and series summation techniques.,Complex number manipulation and series summation,
6440,4,9,"Applying and manipulating properties of exponents and complex numbers, and analyzing geometric series.","Exponents, complex numbers, and geometric series analysis",0.5163977794943223
6441,3,10,"Manipulating properties of exponents, complex numbers, and geometric series","Exponent, complex number, and series manipulation",0.5163977794943223
6442,2,11,Applying and manipulating properties of exponents and complex numbers,Exponents and complex numbers manipulation,0.0
6443,1,12,Applying properties of complex numbers and manipulating exponential forms to simplify expressions.,Simplifying expressions with complex numbers and exponents,0.0
6444,1,12,Applying the properties of exponents and complex numbers.,Exponents and complex numbers application,
6445,1,11,Applying properties of geometric series and manipulating complex exponentials.,Geometric series and complex exponentials,0.6324555320336759
6446,1,10,Calculating the magnitude of complex numbers and applying properties of exponents.,Magnitude calculation and exponent properties,
6447,1,8,Applying the Binomial Theorem to manipulate complex equations and derive geometric properties.,Binomial Theorem for complex equations and geometry,
6448,1,7,Performing complex number division and simplifying using conjugates.,Complex division using conjugates,0.7745966692414834
6449,13,7,Manipulating and solving complex algebraic expressions and equations,Solving complex algebraic expressions,0.7378647873726218
6450,1,8,Performing algebraic manipulation and simplification of rational expressions involving complex numbers.,Rational expression simplification with complex numbers,-0.31622776601683794
6451,1,8,Applying properties of complex numbers and manipulating algebraic expressions to derive relationships between ratios.,Complex number properties and ratio relationships,0.6324555320336759
6452,1,8,Performing algebraic manipulations and equating imaginary components of complex numbers.,Imaginary component equating in complex numbers,
6453,2,8,Applying algebraic identities and properties of complex numbers to manipulate expressions,Algebraic identities and complex number manipulation,0.6708203932499368
6454,1,9,Applying the properties of complex numbers and utilizing algebraic identities for expanding expressions.,Expanding expressions with complex number properties and algebraic identities,0.7745966692414834
6455,1,9,Applying algebraic identities and properties of complex numbers to simplify expressions.,Simplifying expressions using algebraic identities and complex number properties,0.31622776601683794
6456,2,8,Solving equations involving complex numbers and their properties,Complex number equation solving,0.6324555320336759
6457,1,9,Solving equations involving complex numbers and applying properties of absolute values.,Complex number absolute value properties,
6458,1,9,Solving equations involving complex numbers and their magnitudes.,Complex number magnitude equations,0.6324555320336759
6459,1,8,Analyzing periodic properties of complex numbers and applying algebraic identities.,Periodic properties and algebraic identities analysis,0.0
6460,3,8,Manipulating and solving complex algebraic equations,Complex algebraic equation manipulation,0.22360679774997896
