node,gpt-4-0125-preview,gpt-4-1106-preview,gpt-4-0613,gpt-4-0314,qwen1.5-72b-chat,mistral-medium,claude-1,gemini-pro,nous-hermes-2-mixtral-8x7b-dpo,gpt-3.5-turbo-0613,yi-34b-chat,starling-lm-7b-alpha,vicuna-33b,wizardlm-70b,claude-2.0,gemini-pro-dev-api,openchat-3.5-0106,mixtral-8x7b-instruct-v0.1,llama2-70b-steerlm-chat,tulu-2-dpo-70b,gpt-3.5-turbo-0314,llama-2-70b-chat,openchat-3.5,gpt-3.5-turbo-0125,openhermes-2.5-mistral-7b,wizardlm-13b,deepseek-llm-67b-chat,solar-10.7b-instruct-v1.0,claude-2.1,gpt-3.5-turbo-1106,claude-instant-1,mistral-7b-instruct-v0.2,zephyr-7b-alpha,pplx-70b-online,vicuna-13b,zephyr-7b-beta,guanaco-33b,codellama-34b-instruct,falcon-180b-chat,llama-2-13b-chat,stripedhyena-nous-7b,llama-2-7b-chat,qwen1.5-7b-chat,dolphin-2.2.1-mistral-7b,pplx-7b-online,mistral-7b-instruct,mpt-30b-chat,vicuna-7b,palm-2,qwen-14b-chat,koala-13b,chatglm3-6b,alpaca-13b,chatglm2-6b,gpt4all-13b-snoozy,mpt-7b-chat,RWKV-4-Raven-14B,qwen1.5-4b-chat,fastchat-t5-3b,oasst-pythia-12b,chatglm-6b,dolly-v2-12b,stablelm-tuned-alpha-7b,llama-13b
58002,1141.2146989554433,1154.9434470663489,1089.3699607870083,1189.7996120506718,1038.1412686926824,1082.8148020662952,1153.1664383749294,1038.1412686926824,,1083.6899956000977,1038.1412686926824,1038.1412686926824,1038.1412686926824,846.4415307837942,955.53456670672,1079.122060717341,1038.1412686926824,1114.0,1038.1412686926824,1038.1412686926824,1038.1412686926824,823.697777567133,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1011.8679963544602,924.3962556628912,863.4601521831546,,,1038.1412686926824,1038.1412686926824,1042.3383761676168,1038.1412686926824,1038.1412686926824,1038.1412686926824,930.431495071357,,1163.6606423706191,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1039.4698285716363,1038.1412686926824,1038.1412686926824,1073.4057367961302,,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824,1038.1412686926824
58243,1114.0,1114.0,1911.3171005394447,1114.0,,1114.0,1114.0,,,-480.634213143803,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,1911.317112603166,1114.0,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0
58610,1059.771729389242,1349.9515504874123,1280.6195454156093,1273.3812551029448,1260.032647166875,1086.659829923629,1138.7225050913207,1020.2867689652808,1059.771729389242,1145.9421636078325,1061.093850006681,1138.7779018192693,1120.5928644135581,1059.771729389242,1206.1969908383915,1059.771729389242,1059.771729389242,1114.0,898.3026624394221,1059.771729389242,1059.771729389242,1070.7296026087529,1030.5080271747206,1059.771729389242,976.5420024738548,1067.4455408070733,1059.771729389242,952.7689502813026,1148.4808448834947,1141.9298577163904,1134.9080864692503,1059.771729389242,1059.771729389242,1059.771729389242,1046.8655812982554,1046.5916788131567,962.2890444555222,1102.9317098760423,1059.771729389242,1023.1715491514294,1059.771729389242,1023.8794324935444,1059.771729389242,1059.771729389242,1059.771729389242,1104.2304584839185,1059.771729389242,868.3154404841179,1059.771729389242,1074.5625630767067,1072.412556187976,1019.1351196164969,1059.771729389242,1059.771729389242,1059.771729389242,1059.771729389242,1059.771729389242,1059.771729389242,1059.771729389242,887.0710485937891,760.6868264301922,601.7879627424416,999.7495680052975,1059.771729389242
59563,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,2398.7969514148017,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,-170.79695141480192,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,1114.0,
59773,1209.422078434197,1240.5353781680465,1170.0909982058167,1183.2555737960045,1190.1504963809548,1154.4073614699441,1108.8546530863298,1078.821790629101,,1114.9901157198756,1063.9693383118015,1060.5333887171248,1027.300888695212,1138.0694314778073,1179.943400807083,1077.8585538105417,1036.3643913778883,1114.0,1070.0402644777864,1057.1598802675637,1036.3643913778883,1041.0654581473668,1123.5120003417394,1214.9545201613435,1109.8849393558476,972.2889530403438,1036.3643913778883,1082.5491890791961,1126.4603983601016,1110.5269328653203,1075.3777132352363,1036.3643913778883,1036.3643913778883,1064.1572151538583,972.9729047276174,1012.4248800331343,1090.0273035627658,994.637839767183,1036.3643913778883,967.2782037281894,994.456926841548,992.1960397984756,1036.3643913778883,1059.2651507648634,899.760228344958,1036.3643913778883,1036.3643913778883,881.4097973845944,1058.6194675332567,1049.227264285932,950.021961281844,1036.3643913778883,858.0372952298046,1036.3643913778883,1036.3643913778883,908.2000479471358,890.1652021547904,1036.3643913778883,728.173715106448,843.0076011005885,877.0034550503017,836.7606141435385,1036.3643913778883,758.0283665340133
59774,1199.4564041752994,1196.7002933078513,1150.9272285476918,1164.6702280625875,1030.2263462150963,1103.4238805784228,1100.5231948048975,1057.705203662124,,1054.5091485978885,1030.7017732789163,1084.9839332248691,1007.7093752718856,1144.333240486738,1192.4514823029608,1052.9721405799812,1030.2263462150963,1114.0,1030.2263462150963,1044.787043236129,1030.2263462150963,980.3506132504951,1063.4861419124734,1030.2263462150963,1030.2263462150963,958.9427160936101,1030.2263462150963,1030.2263462150963,1128.4421205386986,1066.515631883437,1065.0803930647805,1030.2263462150963,1030.2263462150963,1062.1930528290693,948.3706147959757,990.8213987290804,1030.2263462150963,988.778806609707,1030.2263462150963,935.8064273156702,1030.2263462150963,1030.2263462150963,1030.2263462150963,1030.2263462150963,918.2995891109667,1030.2263462150963,1030.2263462150963,874.6606544587955,1032.0120146252214,1030.2263462150963,983.3059558726502,1030.2263462150963,906.2683758114572,,1030.2263462150963,764.0882918422009,1030.2263462150963,1030.2263462150963,1030.2263462150963,864.5844810352942,826.0602676305447,1030.2263462150963,1030.2263462150963,1030.2263462150963
59775,1114.0,1672.839057106779,1512.2867829632996,1528.369381613651,1114.0,1515.3706604916315,1114.0,1114.0,,1520.5874694424988,1297.7596747506323,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1582.895654685029,1301.5125372790653,1293.2044615485488,,,1114.0,-2084.8256798811312,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
59776,1114.0,1276.5816310043735,1077.0276200444719,1155.525009390162,1114.0,1232.7568790490386,1114.0,1114.0,,1229.0221847463322,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,913.5433257860892,913.5433499795324,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0
60183,1154.587496466605,1155.9418816177151,1181.7883357943658,1194.4118856825826,1036.919551135839,1058.7649720586937,1128.1362626095988,1117.1095407838359,,1023.9216494352328,1036.919551135839,1060.575161732567,1015.0472453265983,1128.6856808369557,1206.967047123267,1036.919551135839,1036.919551135839,1114.0,1036.919551135839,1094.8886205536521,1036.919551135839,969.3342224977974,1036.919551135839,1036.919551135839,1036.919551135839,949.0015329402228,1036.919551135839,1036.919551135839,1126.818376035741,1046.8994694528824,1054.8276751712674,1036.919551135839,1036.919551135839,971.2504033628843,977.1862128032138,978.9050177809902,1036.919551135839,1021.4139165411466,1036.919551135839,944.6801726940522,1036.919551135839,1036.919551135839,1036.919551135839,1036.919551135839,897.2616495660168,1036.919551135839,1036.919551135839,1036.919551135839,1034.1923753464553,1036.919551135839,990.1409686217455,1036.919551135839,937.8551486855499,,1036.919551135839,840.871764236394,1036.919551135839,1036.919551135839,1036.919551135839,922.7314653233608,846.3099341296155,1036.919551135839,1036.919551135839,1036.919551135839
60184,1071.504634556372,1260.7866553319059,1139.7867390919075,1111.81321077751,,1071.504634556372,1136.31020385809,1071.504634556372,,931.9258795596166,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1021.4993135198566,1071.504634556372,1071.504634556372,1114.0,1071.504634556372,1071.504634556372,1071.504634556372,950.9187588917638,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1181.1941966545905,1071.504634556372,1053.3062901696749,,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,885.0097322651754,1071.504634556372,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372,1071.504634556372,1071.504634556372,1071.504634556372,,1071.504634556372
60544,1043.9126434621862,1111.1787408402267,1184.3196029239791,1227.9580540478378,1043.9126434621862,1046.936953686784,1043.9126434621862,1043.9126434621862,,972.9947348541821,1043.9126434621862,1159.684796258895,1041.1273712801285,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1114.0,1043.9126434621862,1043.9126434621862,1043.9126434621862,924.3527502397856,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,,1043.9126434621862,1111.219629209296,1033.3181277372362,1041.9125801682978,1043.9126434621862,1043.9126434621862,964.633486911898,964.341321438253,858.7961591636748,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862,1082.5246097709962,1043.9126434621862,1132.2433019742673,1043.9126434621862,1011.4132219000057,,1043.9126434621862,930.5544015623982,1043.9126434621862,1043.9126434621862,1043.9126434621862,964.7430252755823,1043.9126434621862,1043.9126434621862,1043.9126434621862,1043.9126434621862
60600,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,319.58707127104174,1114.0,1114.0,319.58706763227315,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,2702.825861096604,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,
60677,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,,,1114.0,1114.0,,,,,,1114.0,
60743,1114.0,1260.7351870241803,1165.1400958446493,1114.0,1114.0,1114.0,1114.0,1114.0,,1086.5446534105508,1114.0,1114.0,1139.513615323761,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1094.0801469303187,1114.0,1114.0,1114.0,976.4855494654657,1075.5007520010745,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
61009,1051.631260439092,1271.2100489449174,1169.2665841383705,1173.3770214779468,1051.631260439092,1202.8724541430747,1117.1302059323477,1097.8178916442462,,1177.3047334291284,1051.631260439092,1072.7451649382238,1030.8415834279647,1014.1775132150088,1136.5208051461334,1102.0908272642341,1051.631260439092,1114.0,1098.1290173809148,1082.4712792812052,1051.631260439092,1090.625442437867,1173.3157652656125,1051.631260439092,1051.631260439092,1051.631260439092,1051.631260439092,1051.631260439092,1108.9057754637797,1180.4212576978714,1057.486611271495,1051.631260439092,1051.631260439092,1067.3013111899195,970.0014584790666,1045.4419673160207,1051.631260439092,947.4297565149672,1051.631260439092,973.3616791007121,1051.631260439092,1043.6587815924988,1051.631260439092,1051.631260439092,1051.631260439092,1051.631260439092,1051.631260439092,1051.631260439092,1136.7851266396704,994.3165815828942,929.326946841796,1051.631260439092,786.9630999882672,1051.631260439092,1051.631260439092,1032.3029061869802,914.6261759814461,1051.631260439092,1051.631260439092,856.9548592457536,970.1566923062558,1051.631260439092,1051.631260439092,667.7567899016344
61010,1114.0,1065.5782210431948,1242.2016047319041,1114.0,1114.0,1114.0,1114.0,1114.0,,1326.6605005465779,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,1114.0,,1121.7890931368975,936.3000051326503,991.4705754087755,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,,1114.0,,,1114.0,1114.0,1114.0,,
61697,1114.0,1684.884555236018,1730.0477873265452,1114.0,1114.0,1670.4060592349151,1676.3063155375346,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1532.1220092435983,1114.0,-2172.0664253980913,,,1114.0,1676.2996988194848,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0
61940,1114.0,1114.0,-751.9126190020309,2215.4449676281965,1114.0,1114.0,1114.0,1114.0,,4639.572249846489,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,4448.723574189569,1114.0,-99.97256583465878,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,-99.97212093539588,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,-2553.8834858921796,1114.0,1114.0,1114.0,
62242,1234.8787443281326,1272.0649079313107,1132.78873533923,1166.2766789865457,1060.1261208886267,1118.5258504740887,1131.3631563192955,1105.1966584666309,1008.950953378494,1100.0217454125411,1144.1573619863605,1071.2499047109818,1097.6931284392642,1076.0486306232015,1112.8405887370257,1124.545238535672,1119.1818084262732,1114.0,1003.9157752601391,1081.501446425661,1049.4528656013053,1080.2865306104588,1058.834803959817,1099.274548250578,1081.1205001637707,1029.3002199420926,976.6846782100068,1033.9330184226162,1067.0042282986037,1014.6374660736742,1126.9254244221704,1008.950953378494,979.4616583138946,1119.3283252707913,976.7374694676253,1025.786831563058,1051.3039355949697,1009.9689767829376,888.5064423024795,1062.824220450156,987.7167990813793,1076.1276358058465,1008.950953378494,1008.950953378494,1018.1804343411649,966.6848692975333,1008.1769651381586,944.5879254816939,953.0389704076114,982.8232890489927,877.0445902811671,882.4732934977997,864.8183204582808,754.8274876503727,1008.950953378494,790.2269084631798,777.5076909648337,1083.068278615076,878.7834870129954,808.668742376862,732.6877070429728,656.649190007523,761.4350338038555,724.8300055618611
62243,894.7088202954278,1186.3799688823508,1033.9734203837374,1049.7444518983511,995.1836712446996,1029.4777861382918,1118.8420899632165,995.1836712446996,,1061.0999268834462,1160.3121398529888,995.1836712446996,1156.4751446349755,995.1836712446996,1036.4270528140185,995.1836712446996,995.1836712446996,1114.0,995.1836712446996,995.1836712446996,1055.434249560882,1021.3836967353177,1030.3924636252552,995.1836712446996,995.1836712446996,995.1836712446996,995.1836712446996,995.1836712446996,1041.8735272722379,1016.3252664866402,1167.1093047736474,,995.1836712446996,977.9188255123954,949.5595868613585,1008.5211147951355,995.1836712446996,976.7410449239253,995.1836712446996,1032.950270358352,835.563760553558,1069.5084435915817,995.1836712446996,995.1836712446996,994.3637839740438,832.1082037015426,995.1836712446996,891.3022835890927,836.5470157203981,995.1836712446996,861.4441509132175,995.1836712446996,869.1681720509496,995.1836712446996,995.1836712446996,995.1836712446996,995.1836712446996,995.1836712446996,888.1003761147796,648.1211369692699,995.1836712446996,995.1836712446996,995.1836712446996,995.1836712446996
62359,1114.0,1203.938807355492,-2274.749507957262,1114.0,1114.0,1114.0,4614.6296775123155,1114.0,,1013.0907519427604,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1013.090271146689,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,,1114.0,,1114.0,,,
63407,1047.5423922016098,1267.6751326263852,1216.2189376149604,1245.5623357878071,,1139.335515404108,1117.371203507341,1205.393077831205,1047.5423922016098,1110.3224394001593,957.9588907249308,1047.5423922016098,1037.0593168085904,1062.4376743575212,1140.8683552048283,1078.0831009800588,1047.5423922016098,1114.0,1047.5423922016098,1047.5423922016098,1088.333088118194,1064.0742682248817,1047.5423922016098,1047.5423922016098,1047.5423922016098,1132.5252403249222,1047.5423922016098,1047.5423922016098,1125.5707157238578,1054.9653471167817,1090.5080483316458,,1047.5423922016098,1258.040619612504,976.7621847376062,851.1700257752857,1047.5423922016098,1047.5423922016098,1047.5423922016098,930.2873633218147,1047.5423922016098,1047.5423922016098,1047.5423922016098,1047.5423922016098,1047.5423922016098,951.550036884475,1047.5423922016098,1003.2327850601996,936.5786619803159,1055.2239779033498,885.266224559973,1047.5423922016098,980.701292181239,1047.5423922016098,1047.5423922016098,893.9098662610163,784.1816227497598,1047.5423922016098,1047.5423922016098,841.1682042685957,972.5633892688107,1047.5423922016098,1047.5423922016098,1047.5423922016098
63408,1114.0,1114.0,1176.1442602330335,1114.0,,1114.0,1114.0,1114.0,,1112.0308492545512,1114.0,,1039.6785707608933,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1035.4130838801611,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1083.2030620533205,1114.0,1315.0002575062917,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,881.94007634295,1114.0,1114.0,,,,1268.5898399687983,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0
63804,1114.0,1147.062665447182,1190.6276820536207,1158.133912559335,,1114.0,1107.3003789493791,1114.0,1114.0,1126.3803851322407,1114.0,1114.0,1261.528912410886,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1304.0690743982732,1114.0,1114.0,1114.0,1114.0,1114.0,,1111.2754639791458,1027.7887222669283,1081.0409375700574,,,1114.0,1058.1334301253892,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,794.6584351075624,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0
64161,1114.0,1966.3998637847972,1947.9669679759913,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,-1176.4281747300065,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1718.0613429691903,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0
64402,1089.8253960683548,1367.0878082345882,1159.6804012649116,1160.6805358926008,1260.8274421271444,1123.666455637457,1106.0116641609618,1265.852241225225,1089.8253960683548,1143.1171246717945,1089.8253960683548,1089.8253960683548,1143.3580651328557,1089.8253960683548,1166.701168539202,1244.9512465597008,1089.8253960683548,1114.0,1089.8253960683548,1178.48720267914,1056.056383784286,1208.3265987911143,1151.3467093063928,1089.8253960683548,1089.8253960683548,1089.8253960683548,1089.8253960683548,1089.8253960683548,1032.7632417088448,1001.4392359033044,1147.7472675932331,1089.8253960683548,1089.8253960683548,1165.8693004359777,961.6940165049389,1195.4902181515924,1089.8253960683548,966.7355782180555,1089.8253960683548,1141.321203370087,1089.8253960683548,1171.978464514924,1089.8253960683548,1089.8253960683548,1089.8253960683548,1048.9351367295953,982.2175735638194,898.4135109395289,1043.3314079130841,1065.734304026242,766.028512463364,1089.8253960683548,1089.8253960683548,1089.8253960683548,1089.8253960683548,1089.8253960683548,854.3351630726665,1089.8253960683548,923.9433500584428,835.934933148989,1089.8253960683548,1089.8253960683548,1089.8253960683548,1089.8253960683548
64559,,1114.0,-460.1242880077766,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1996.4863949475548,1114.0,1805.637893060223,,,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,,,,1114.0,1114.0,,,,
64699,,1114.0,1152.0238001234898,1203.8531452644934,1114.0,1114.0,1114.0,1114.0,,986.1230546120169,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,
65516,1056.9237131955038,1300.49918601995,1075.3243134221102,1195.5840156282159,1056.9237131955038,1170.2246147024664,1141.6083205301343,1056.9237131955038,,1098.0313842923738,1056.9237131955038,1056.9237131955038,984.8004283152341,1034.563275704808,1001.8477896130396,1056.9237131955038,1056.9237131955038,1114.0,1056.9237131955038,1016.5911147084605,963.4596877440624,980.5345929633538,1058.1622821597953,1056.9237131955038,1056.9237131955038,1056.9237131955038,1056.9237131955038,1056.9237131955038,1104.0653803641014,1056.9237131955038,1144.4300932124283,,1056.9237131955038,1056.9237131955038,1002.4324088013226,891.9915605467577,1109.787702607107,1099.0684818293153,1056.9237131955038,1056.9237131955038,1056.9237131955038,1056.9237131955038,,,1056.9237131955038,1056.9237131955038,1056.9237131955038,883.2896036682116,1056.9237131955038,1056.9237131955038,882.0254534678347,1056.9237131955038,1056.9237131955038,1056.9237131955038,,1056.9237131955038,1056.9237131955038,,1056.9237131955038,1056.9237131955038,1056.9237131955038,1056.9237131955038,1056.9237131955038,1056.9237131955038
