node,depth,chatgpt-4o-latest,gpt-4-1106-preview,gemini-1.5-pro-exp-0801,gpt-4o-mini-2024-07-18,gemma-2-9b-it-simpo,gpt-4o-2024-08-06,gpt-4o-2024-05-13,llama-3.1-405b-instruct,llama-3-70b-instruct,llama-3.1-70b-instruct,gpt-4-turbo-2024-04-09,athene-70b-0725,gemini-1.5-pro-api-0514,mistral-large-2407,yi-large-preview,claude-3-5-sonnet-20240620,gpt-4-0125-preview,gemini-1.5-flash-api-0514,reka-core-20240722,claude-3-opus-20240229,gemma-2-27b-it,deepseek-coder-v2-0724,command-r-plus,gpt-4-0613,dbrx-next,eureka-chatbot,deepseek-v2-api-0628,llama-3-8b-instruct,reka-flash-20240722,gemma-2-9b-it,dbrx-instruct-preview,command-r,llama-3.1-8b-instruct,qwen2-72b-instruct,mistral-large-2402,glm-4-0520,nemotron-4-340b-instruct,claude-3-haiku-20240307,yi-large,mixtral-8x22b-instruct-v0.1,reka-flash-preview-20240611,claude-3-sonnet-20240229,reka-core-20240501,yi-1.5-34b-chat,gemma-2-2b-it,gpt-3.5-turbo-0125,mixtral-8x7b-instruct-v0.1,phi-3-medium-4k-instruct,phi-3-small-8k-instruct,gemma-1.1-7b-it,deepseek-coder-v2,codestral-2405,snowflake-arctic-instruct,phi-3-mini-4k-instruct,phi-3-mini-4k-instruct-june-2024
345,6,1062.6022440103172,1114.0,1158.1837597655822,1114.0,,1278.6393257054947,1025.9254222131012,1272.6020990036598,1176.0546551011082,1114.0,1114.0,1114.0,1103.9963099307854,1114.0,1114.0,1141.0601341138747,1114.0,966.8302657276768,1114.0,1094.432316448969,1062.7094433152197,1114.0,1114.0,1114.0,,,983.0482411628672,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1103.3693461468165,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1166.5464373545274,,,1114.0,1114.0
346,6,1114.0,1114.0,1088.7557228203023,1194.3784415024832,1114.0,1114.0,1112.591181768395,1114.0,1078.993712687583,1114.0,1114.0,1114.0,1222.8925437587131,1128.533072031758,1017.493071294384,1107.845801384913,1114.0,1114.0,1114.0,1114.0,1213.2488979937148,1114.0,1114.0,1114.0,1114.0,1114.0,1077.0552774765008,1114.0,1114.0,1020.1316222705873,,1114.0,1114.0,1114.0,1114.0,1114.0,1108.1268556845534,1114.0,1111.953799326112,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0
347,6,1797.516095671106,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1797.515343148807,1114.0,1114.0,1606.6671936453643,1114.0,1114.0,1114.0,-745.6986324653362,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
348,6,1114.0,,237.56557596609252,1114.0,1114.0,,2866.8688480678147,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,237.56557596609252,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0
349,6,1114.0,1114.0,1194.2746652575736,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1073.8626670458552,1114.0,1073.862667696571,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
350,6,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1215.3527063868878,1114.0,1114.0,1141.199541579312,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,985.4477520338003,,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0
351,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,,1114.0,1114.0,,,
352,6,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,,,,1114.0,,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
353,6,1114.0,1114.0,1114.0,1261.5864295800775,,,1540.916929185004,1114.0,1114.0,1114.0,1114.0,1114.0,1226.999989744305,1114.0,1114.0,1668.4634632699008,1114.0,-1866.8838427966625,1114.0,1114.0,1429.296848865582,1114.0,1114.0,,,1114.0,1331.5038231536819,1114.0,1114.0,1531.9781905522298,,1114.0,1114.0,1646.3938575544985,1114.0,,,1369.7443108913908,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,,,,1114.0
354,6,1114.0,,1114.0,1114.0,,1114.0,2398.7969514148017,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,1114.0
355,6,1114.0,1114.0,1114.0,1114.0,,1364.9338591866738,1103.442336963376,1121.5758881241836,1067.4633696710225,1114.0,1114.0,1114.0,1068.977824342356,1114.0,1114.0,1046.6623123033492,1114.0,1086.880895785228,1114.0,1034.2995752156023,1140.5519286677768,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1072.004671033052,1114.0,1114.0,1114.0,1114.0,,1113.859071616039,1114.0,1254.288527794462,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1007.0597392968788,1114.0,,1114.0,1114.0
356,6,1114.0,1114.0,1240.396756890263,1148.8849203136563,1114.0,1114.0,1218.166089383583,1217.273438929735,1042.3106684263184,1113.4301177711477,906.7224179027046,1378.5482495327676,1157.6337703027884,1114.0,1114.0,1145.4926661787497,1114.0,964.9439742115932,1281.5869344220878,1090.6921486388314,1326.028490611335,1114.0,1114.0,1114.0,1114.0,1114.0,1030.865152942904,1071.579614093535,1114.0,1015.7595392451601,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,910.4809115966111,905.2041386062288,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0
357,6,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1044.369740732566,1000.0,1000.0,955.6302592674341,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,1000.0,,,,,,1000.0,1000.0,,,1000.0
358,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1137.4872944325218,1114.0,1114.0,1029.8447598582848,1114.0,1051.2738432122778,1114.0,1114.0,1278.6911068505854,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1072.7029956463302,,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
359,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
360,6,1000.0,1000.0,905.1487186547022,1000.0,1000.0,1000.0,5456.884446771169,1000.0,1000.0,1000.0,1000.0,-2980.90926927081,1000.0,1000.0,1000.0,714.3002156808226,1000.0,714.3003277429257,1000.0,1000.0,-2980.9093460050503,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,5456.884446771169,714.3004596550634,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,,,1000.0
361,6,1065.827734906799,1023.0700004571245,1022.2946643345291,1026.7939889743852,1023.0700004571245,1023.0700004571245,1115.5127375762752,1071.9834470112783,1131.968257522042,1080.061720246313,1008.1349300697277,967.4875197376317,1069.997932622848,1023.0700004571245,1023.0700004571245,1002.5633909492173,957.5890651017442,1083.4028517900042,1023.0700004571245,1088.977349772592,1038.3526057275335,1023.0700004571245,920.5828838742802,1023.0700004571245,,1023.0700004571245,1089.2513028197347,1009.2038808611117,1023.0700004571245,957.4656418391392,,1023.0700004571245,1023.0700004571245,964.6985900966312,1023.0700004571245,1023.0700004571245,1023.0700004571245,967.0915822320728,1023.0700004571245,1194.5597797713438,898.1864116516648,1023.0700004571245,980.2526240726891,1023.0700004571245,977.7680557179672,1023.0700004571245,1114.0,965.3498949694567,1023.0700004571245,1023.0700004571245,876.6011685504741,1023.0700004571245,,1023.0700004571245,1023.0700004571245
362,6,1114.0,1114.0,785.0371681516925,1114.0,,1114.0,836.3782148351934,1114.0,777.7837712256699,1114.0,721.0658325653817,1078.9233361171582,603.752890061938,1114.0,1114.0,686.1197696813983,1114.0,1114.0,1114.0,1114.0,916.2084914296656,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,866.2566314958659,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,766.263115642691,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,4216.210778793349
363,6,1204.7784298965662,1164.938162710921,1174.6129966252363,1173.9034259360956,1114.0,1185.7948656823858,1283.9952668763128,1153.075333339993,1204.720817839086,1182.4423262686703,1242.9486835090534,1179.092309138456,1194.8112600989145,1054.0166372613514,1114.0,1125.7150576015902,1139.1614606457163,1151.9564997041944,1114.0,1094.9124881374146,980.888028484135,1114.0,1114.0,1084.296663717304,,1114.0,1030.739813846252,1134.3070603287206,1114.0,998.5045385501242,,1069.117294327729,915.4431155310483,1114.0,1114.0,1114.0,1196.8168738776153,1114.0,1114.0,1114.0,1151.288082249453,856.9399929328342,1051.684744361366,1114.0,1001.7432343579292,1114.0,1114.0,1114.0,1114.0,1114.0,1037.3545361635315,1114.0,,,1114.0
364,6,1114.0,1114.0,2181.2023272882566,-1515.8678957528405,,1114.0,2312.072031536513,2411.810469201644,1114.0,1114.0,1114.0,1114.0,2305.2150788374247,1114.0,1114.0,2141.8669623245314,1114.0,1114.0,1114.0,1114.0,2471.7584478899917,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,-4986.432518061293,,,1114.0,1114.0,1114.0,1114.0,1114.0,2704.3750967357773,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,
365,6,1000.0,1000.0,1000.0,1095.1863341258709,,1050.739303972217,1000.0,828.9367394912591,1000.0,1000.0,1000.0,1000.0,1083.0233914893936,1000.0,1000.0,1004.8901690835507,1237.0037595042584,1043.6299837958063,863.3619518944788,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,986.1119241869222,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,814.0411484359377,,1000.0,,,993.0752940203057,,,1000.0,,,1000.0,1000.0
366,6,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,2398.7969514148017,1114.0,1114.0,1114.0,-170.79695141480192,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0
367,6,1063.1480132414058,1114.0,1114.0,1114.0,,1156.235908309813,1114.0,1114.0,1114.0,915.7211789719345,1114.0,1114.0,1056.0826187880416,1300.6226686832154,1114.0,1192.1896120055899,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
368,6,1114.0,1114.0,1526.1900622466753,1114.0,,1114.0,1114.0,1535.8203323248122,1336.4293133632937,1342.0961578589001,-2001.3720029726592,1114.0,1236.7227996846805,1114.0,1114.0,1347.6952459198078,1540.1297757604223,1290.347748187106,1114.0,1114.0,1275.4958903883607,1114.0,1114.0,1114.0,,1114.0,1369.1557087317597,1364.7122650165722,1114.0,957.5705574516711,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1475.0061460386023,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0
369,6,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
370,6,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,267.6917888502081,1114.0,1114.0,338.1284068042505,1114.0,1114.0,1114.0,2736.1798043455465,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
371,6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,,,,,1000.0,1000.0
372,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1908.4129323677091,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-474.82586109661156,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1908.4129287289406,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,,1114.0,,1114.0,,,1114.0,1114.0
373,6,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,2985.3020567516537,1114.0,1114.0,1114.0,1114.0,676.6246549233738,1114.0,1114.0,397.0366608892614,1114.0,1114.0,1114.0,1114.0,397.0366274350449,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,,
374,6,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1263.032591340533,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,835.621412030245,1114.0,1114.0,1114.0,1114.0,1092.9099458810992,,1114.0,1114.0,,,1306.6162630195295,1114.0,1114.0,1114.0,,1114.0,1114.0,1350.197784023109,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,835.622003705484,,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0
375,6,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-1696.6489376031573,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,-1696.649035733516,1114.0,1114.0,1114.0,3942.313740916827,1114.0,1114.0,1078.6704915030423,1114.0,,1114.0,1114.0,3942.313740916827,1114.0,1114.0,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,1114.0
376,6,1141.5105043033657,1114.0,1024.3243134536906,1001.4244545026742,1114.0,1149.5837735233542,1273.4942735331351,1327.7312404910658,1164.5399840093573,1130.278908025009,987.9962284397027,1114.0,1098.6580766605505,1031.5482888126007,1114.0,1114.0,1114.0,1184.2039064801102,1114.0,945.863110692145,1109.6658326567504,1114.0,1292.9290905775063,1114.0,1114.0,1114.0,1114.0,1108.988769142457,1114.0,1028.8894523764814,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1050.3697923200443
377,6,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1170.584536317661,1114.0,1105.8239482074614,904.9476482682785,,1114.0,1114.0,1114.0,1149.0528455127849,1114.0,1062.5944827983844,1114.0,,1114.0,1114.0,1114.0,1114.0,1290.99653889543,,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,,,1114.0,1114.0
378,6,1195.7878740587764,1114.0,1135.115384126975,1089.0983997655553,1114.0,1184.1518723715922,1247.7461339867311,1240.9947872524149,1088.7940145180905,1133.8859908670001,1238.1588155700529,1108.4368180989684,1138.9789784693282,1114.0,1209.4768498149965,1172.1847782097439,1133.2234213734268,1061.4725744374095,1150.9405032982654,1138.4117235231838,1072.6898927234713,1114.0,1114.0,1111.6185347015494,,1114.0,1114.0,1017.5510776101644,1058.8935411313637,1077.7450993895927,1114.0,962.6426144323226,1133.1292105680259,1132.4985509442909,1114.0,1024.1997853352482,1118.782219233419,1058.8085000479532,1207.8543445449893,1069.9097154835044,1114.0,1114.0,1114.0,1039.4194557338465,992.6213419561647,1114.0,1114.0,1139.0664390721486,1114.0,1114.0,991.710757349435,1114.0,,1114.0,1114.0
379,6,777.2864212183208,1114.0,1114.0,1114.0,1114.0,1114.0,763.7656574756642,1114.0,1114.0,1114.0,1114.0,1114.0,663.2829741366834,1114.0,1114.0,794.8817340678231,1114.0,1114.0,1114.0,769.8275680444112,1114.0,1114.0,1114.0,1114.0,,1114.0,928.6404599714385,1114.0,1114.0,1114.0,,1114.0,807.3208325803282,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,4146.9350972743105,769.8340214595713,1114.0,1114.0,,1114.0,1114.0,1114.0,718.225233771454,1114.0,,1114.0,,,,1114.0
380,6,1114.0,1114.0,560.2285506547682,1114.0,1114.0,1114.0,1114.0,647.6219498829008,1114.0,3129.0307995190424,1114.0,1114.0,526.9074207502033,1114.0,1114.0,706.2112791930783,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,,,,1114.0
381,6,1206.089781530981,1183.8580094454337,1203.0643839167076,1053.1891459381382,1114.0,1218.1172175985675,1185.761573119154,1170.5677221601309,1174.0465157895612,916.7350245722995,1114.0,1173.7319273670357,1134.0377052918861,1140.927540968568,1114.0,1162.5332868417136,1117.6873868219116,1175.2010848765256,1251.8628273597024,1145.5453259362491,1092.6481122164523,1114.0,1114.0,1070.2903244192275,,1114.0,1108.081665762838,1145.3460053831245,1114.0,1073.9607765409146,1114.0,1107.7764561236913,1066.3453238790762,1114.0,1114.0,1114.0,1107.6031272774203,1031.3369246410402,1133.3839249331327,1114.0,1114.0,861.1290481139552,950.3199885884592,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1093.7961559865726,1114.0,,1114.0,1079.0257065995297
382,6,1152.206758856006,1252.8388726393466,1184.9823077015435,1032.2766828078388,1114.0,1139.6965077677542,1077.807168860616,1104.8119308944924,1179.8730431105378,1050.838213551614,1114.0,1114.0,1158.152365073157,1175.8281890017506,1059.896484561109,1221.8341801349604,1114.0,1106.069530810148,1114.0,1045.1818630428288,1000.9399377044629,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,1020.3248326088622,1114.0,1114.0,1153.3356943589538,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1049.1054365140176,,1114.0,,1114.0
383,6,1114.0,1114.0,1114.0,1114.0,,,1114.0,,1114.0,1114.0,-1296.1993003032535,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,3524.1993003032535,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,,,,,,,1114.0
384,6,1114.0,1114.0,1209.2613451134973,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,988.5405701713431,1114.0,1114.0,1114.0,931.1661430680153,1151.8872157536462,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1289.1447258934982,,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0
385,6,1114.0,1114.0,1114.0,1194.4534343690557,1114.0,1114.0,897.484287653767,1114.0,1118.6322748122811,1114.0,1114.0,1114.0,1092.2543921915117,1114.0,999.2626081872068,1121.7655213151343,1114.0,1048.0534106387381,1114.0,1199.8642571563137,1364.8620559958351,1114.0,1114.0,1114.0,1114.0,,1114.0,1114.0,1114.0,1114.0,,1114.0,1103.3677576801563,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,,,
386,7,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2284.7969514148017,1000.0,1000.0,1000.0,1000.0,-284.7969514148019,1000.0,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,1000.0,,,,1000.0,,1000.0,,1000.0,,1000.0
387,7,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,928.8515465679329,,1000.0,1044.4381693337975,1000.0,1000.0,,1000.0,914.2393629639928,1000.0,,1000.0,,,,1112.470921134277,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,,1000.0,,,1000.0,1000.0
388,7,1021.5825749322221,1000.0,1000.0,1000.0,,932.2385694027614,959.2048583325636,1115.1354194967798,1000.0,1000.0,1000.0,1000.0,949.3291277305467,1000.0,1000.0,992.3754548418572,1000.0,1000.0,1010.3198793457481,1040.4815692823358,1000.0,1000.0,1000.0,1000.0,,1000.0,925.6007657800034,1040.3526741486337,1000.0,981.1464990883283,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1032.2326076182205,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,,,,1000.0
389,7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1028.010417341973,1000.0,1000.0,1000.0,901.7321781738372,1280.092975833013,968.8480733346751,1124.470521261606,1000.0,1029.9576860121715,1000.0,1000.0,1000.0,1000.0,884.2709091980709,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,905.2812380169997,1000.0,877.3360008276536,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,,,,1000.0
390,7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,1000.0
391,7,1114.0,1114.0,1114.0,1114.0,,1114.0,2167.144610812439,1815.5397536786759,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,1114.0,,1114.0,1114.0,1114.0,-1518.0274001461912,1114.0,,,1114.0,1114.0,1114.0,1114.0,,1991.3430356550575,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0,1114.0,,1114.0,1114.0
392,7,1114.0,1114.0,1157.352606184914,1114.0,1114.0,1123.8594113661438,1161.0200134550778,1114.0,1135.3150827375443,1114.0,1193.9228846983099,1114.0,1123.8988565769928,1123.2806187649694,1114.0,1193.0861319676792,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1086.7514808887695,1114.0,,1114.0,1114.0,1105.3714701234626,1114.0,1114.0,1114.0,1114.0,1155.240953415456,808.9004898206806,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,1114.0,,,1114.0
